"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 20, 2020","14,250.0","14,070.0","15,050.0","14,020.0","483.97K","1.28%"
"Oct 19, 2020","14,070.0","14,610.0","14,610.0","14,030.0","705.87K","0.50%"
"Oct 16, 2020","14,000.0","13,850.0","14,000.0","13,460.0","787.12K","1.08%"
"Oct 15, 2020","13,850.0","13,750.0","13,850.0","13,730.0","194.82K","0.73%"
"Oct 14, 2020","13,750.0","13,540.0","13,750.0","13,540.0","318.54K","1.63%"
"Oct 13, 2020","13,530.0","13,520.0","13,550.0","13,450.0","276.20K","0.22%"
"Oct 12, 2020","13,500.0","13,600.0","13,700.0","13,500.0","465.34K","-0.37%"
"Oct 09, 2020","13,550.0","13,630.0","13,630.0","13,550.0","260.57K","0.15%"
"Oct 08, 2020","13,530.0","13,600.0","13,600.0","13,490.0","415.22K","-0.51%"
"Oct 07, 2020","13,600.0","13,600.0","13,610.0","13,550.0","364.38K","0.00%"
"Oct 06, 2020","13,600.0","13,550.0","14,000.0","13,550.0","184.58K","0.37%"
