symbol,date,price
Rua,2019-10-17,13489218.8779653
Rua,2019-10-18,13489218.8779653
Rua,2019-10-21,13490967.0683571
Rua,2019-10-22,13490967.0683571
Rua,2019-10-23,13493992.054963
Rua,2019-10-24,13491394.5288558
Rua,2019-10-25,13508955.5788576
Rua,2019-10-28,13507054.3862229
Rua,2019-10-29,13512512.4178011
Rua,2019-10-30,13518512.4975119
Rua,2019-10-31,13519082.2469764
Rua,2019-11-01,13520914.4909894
Rua,2019-11-04,13519678.7091402
Rua,2019-11-05,13527216.3397792
Rua,2019-11-06,13526195.2494882
Rua,2019-11-07,13529567.971568
Rua,2019-11-08,13535421.7956985
Rua,2019-11-11,13543518.3354505
Rua,2019-11-12,13542284.5827833
Rua,2019-11-13,13550272.2189706
Rua,2019-11-14,13557267.7988403
Rua,2019-11-15,13546716.1397233
Rua,2019-11-18,13552128.5095636
Rua,2019-11-19,13549530.9624852
Rua,2019-11-20,13555063.1041394
Rua,2019-11-21,13548816.3283397
Rua,2019-11-22,13545066.6150892
Rua,2019-11-25,13541859.4360246
Rua,2019-11-26,13549695.2289848
Rua,2019-11-27,13555910.2219289
Rua,2019-11-28,13559473.8410995
Rua,2019-11-29,13552160.8949622
Rua,2019-12-02,13558676.2755475
Rua,2019-12-03,13547480.0423265
Rua,2019-12-04,13551938.3101614
Rua,2019-12-05,13566898.7277419
Rua,2019-12-06,13560998.6740032
Rua,2019-12-09,13565332.6997662
Rua,2019-12-10,13568513.3671761
Rua,2019-12-11,13573420.7362548
Rua,2019-12-12,13580207.8205996
Rua,2019-12-13,13585295.8267972
Rua,2019-12-16,13578554.0890595
Rua,2019-12-17,13597460.4449587
Rua,2019-12-18,13586755.735619
Rua,2019-12-19,13582520.2795409
Rua,2019-12-20,13584935.8366698
Rua,2019-12-23,13596868.3723999
Rua,2019-12-24,13596039.701621
Rua,2019-12-25,13598680.816961
Rua,2019-12-26,13609925.9725422
Rua,2019-12-27,13614937.3650368
Rua,2019-12-30,13620336.1807528
